TERYT;county;city;street;building_num;full_name;lat;lng
246301;Chorzów;Chorzów;ul. Ks. Jana Galeczki;17;24eb08dcb9a25646bdfa29d21f89952f;0;0
246301;Chorzów;Chorzów;ul. Sportowa;23;2466501a67cdd1d95a6788354872fa2b;0;0
246301;Chorzów;Chorzów;ul. Wolnosci;133;3137a958f5548ddc986f9eff16286c8f;0;0
246301;Chorzów;Chorzów;ul. Powstancow;70/3;82f80b5b730481dfdbed19ce7bbbe37e;0;0
246301;Chorzów;Chorzów;ul. Ratuszowa;20;0244e82070a6aa6b2ff8daef2b8c2bdf;0;0
246301;Chorzów;Chorzów;ul. Dyrekcyjna;3;f5efaab51f8abc4119bcb9b19307a9c0;0;0
246301;Chorzów;Chorzów;ul. Kaliny;55;12357ceb3e7561e0f4764de836cefd5b;0;0
246301;Chorzów;Chorzów;ul. Kaliny;61;465eebe2025e7313d7cbd117b3464781;0;0
246301;Chorzów;Chorzów;ul. Farna;5 - 7;da16e7ad0bc265080326df0d7971a827;0;0
246301;Chorzów;Chorzów;ul. ks. J. Czempiela;52;a5d1b7a8d9611f472ebe7feb7aa885ca;0;0
246301;Chorzów;Chorzów;ul. Brzozowa;9;f0b52642b2d4015a80a56e16387a0c29;0;0
246301;Chorzów;Chorzów;ul. Skrajna;2;89f272be4d8cdad94161e3e8a257925f;0;0
246401;Częstochowa;Częstochowa;ul. Krotka;22;39c722ce5830f99ffde033bf3251e621;0;0
246401;Częstochowa;Częstochowa;ul. Warszawska;142;19f70f6f3114ea5b797cfb1dc817d3cd;0;0
246401;Częstochowa;Częstochowa;ul. Warszawska;31;1d02b5af6a4c042ca8d0d9f972afbd3f;0;0
246401;Częstochowa;Częstochowa;ul. Krakowska;29;23b4488f05bf706e3b8235b33bc789cf;0;0
246401;Częstochowa;Częstochowa;ul. Ogrodowa;50/64;e5fa46dff4d022457b0e97c2245f38e0;0;0
246401;Częstochowa;Częstochowa;al. Kosciuszki;8;1bb520b4e989304eb5da2ceaca894a0e;0;0
246401;Częstochowa;Częstochowa;ul. Jasnogorska;8;0efabec966f7349a40fbc0b7bdd90265;0;0
246401;Częstochowa;Częstochowa;ul. Staszica;10;125a5120dc6b960400f5dfe1351f894c;0;0
246401;Częstochowa;Częstochowa;ul. Jasnogorska;84/90;5255b00536ffe92c5aa2c548843ea0d9;0;0
246401;Częstochowa;Częstochowa;Aleja Najswietszej Maryi Panny;56;f501cd9276f4fec3a8d0e0b8356cde40;0;0
246401;Częstochowa;Częstochowa;ul. Waszyngtona;5;d2d0ef25c5540c4133680a016877f33a;0;0
246401;Częstochowa;Częstochowa;ul. Waszyngtona;62;585a1c9d3f29d9e6a3afdf25c27138c9;0;0
246401;Częstochowa;Częstochowa;ul. Kopernika;79/87;c1eb2afa4287a35e10d23161bdf2dfa6;0;0
246401;Częstochowa;Częstochowa;ul. Nowowiejskiego;18;082f7aef40943e1c491529ab2cc16428;0;0
246401;Częstochowa;Częstochowa;ul. Nowowiejskiego;26;d6a32ea16b7078164526cb540fd1d1ff;0;0
246401;Częstochowa;Częstochowa;ul. Jana III Sobieskiego;15;7460e38a52a317743f3cee64b3ec1741;0;0
246401;Częstochowa;Częstochowa;ul. Goszczynskiego;9/11;ef61dabaacf58ec55d702afbc9361972;0;0
246401;Częstochowa;Częstochowa;ul. 1 Maja;5;3d3c4af8660cf08c263d3ba46ad09bbb;0;0
246401;Częstochowa;Częstochowa;ul. Sw. Augustyna;28/30;ba58fec3c46a99518279d035a465c671;0;0
246401;Częstochowa;Częstochowa;ul. Sw. Barbary;32;e1bfec259e5c9e39f00eddc862d676d6;0;0
246401;Częstochowa;Częstochowa;ul. Worcella;1;e2dc34ac2781b0a5031dc0b0f785cce4;0;0
246401;Częstochowa;Częstochowa;ul. Worcella;22;17904667a2a2629e42aeb07190294e93;0;0
246401;Częstochowa;Częstochowa;ul. Ksiezycowa;6;ddb7a809e1fae4983b581685680a81a1;0;0
246401;Częstochowa;Częstochowa;ul. Kurpinskiego-Ponurego;6;4ef4d6870fc1ae8c236bd2a5ef1eab35;0;0
246401;Częstochowa;Częstochowa;Aleja Armii Krajowej;68a;7eb0750a4e6435f2143723dca58a4305;0;0
246401;Częstochowa;Częstochowa;Aleja Armii Krajowej;66b;bf81a46dca424a6d8d331a7d535fad20;0;0
246401;Częstochowa;Częstochowa;ul. Kilinskiego;62;b93899f1ab262e7cab8415a46ce63e15;0;0
246401;Częstochowa;Częstochowa;ul. Okolna;31/39;25813a23531437f55a2b97d9003899ef;0;0
246401;Częstochowa;Częstochowa;ul. Broniewskiego;18;1d1eb3eb0c5d6ce744dadc0ec96e30a6;0;0
246401;Częstochowa;Częstochowa;ul. Polskiego Czerwonego Krzyza;16;fac8444a2da9b8ec6f263971ae0efb59;0;0
246401;Częstochowa;Częstochowa;ul. Polskiego Czerwonego Krzyza;18;841c09ae752825126020db5d4a5da918;0;0
246401;Częstochowa;Częstochowa;ul. Ludowa;58;5e7e9d3ace97bfc40145b222e8321598;0;0
246401;Częstochowa;Częstochowa;ul. Sikorskiego;56;35745167727b8e4a250a3679f76c8c97;0;0
246401;Częstochowa;Częstochowa;ul. Okulickiego;63;4af58abd413f2714719065ed06e17a62;0;0
246401;Częstochowa;Częstochowa;Aleja Jana Pawla II;126/130;e7f566fd51a2fff9d86ca2b83aea532a;0;0
246401;Częstochowa;Częstochowa;ul. Baczynskiego;2a;cb6f20ee049e1592bd1ae4348a3fbb90;0;0
246401;Częstochowa;Częstochowa;ul. Schillera;5;25c2ca409bf6b84cd081810713d1c948;0;0
246401;Częstochowa;Częstochowa;ul. Michalowskiego;32;6d68b60c415811fc9469bd8149a68f44;0;0
246401;Częstochowa;Częstochowa;ul. Starzynskiego;9;dbb527febdeb304f08be7f98568e38e6;0;0
246401;Częstochowa;Częstochowa;ul. Starzynskiego;10;adb0b077180023682a1154d7126a91e6;0;0
246401;Częstochowa;Częstochowa;ul. Kukuczki;30;e9b80a6c9d40bd70e672df796af36025;0;0
246401;Częstochowa;Częstochowa;ul. Polaniecka;50;a554ee010d7a3c7e496ddd093cbf94d2;0;0
246401;Częstochowa;Częstochowa;ul. Rzasawska;24/28;0d5e18aa98f62366018eef425ea2481b;0;0
246401;Częstochowa;Częstochowa;ul. Redzinska;23;66ec6de3d2903eb4450786ac097e07cd;0;0
246401;Częstochowa;Częstochowa;ul. Kontkiewicza;2;d39cdf910a12989dd39c63658aa76f2b;0;0
246401;Częstochowa;Częstochowa;ul. Hubermana;7;a56c3fcfb3b4f82c9ec115ff07939915;0;0
246401;Częstochowa;Częstochowa;ul. Zabia;1;5cbcf5c76e7c93ee9f0adceebe4e131d;0;0
246401;Częstochowa;Częstochowa;ul. Olsztynska;42;d0729073881303240db573aeb03c64f2;0;0
246401;Częstochowa;Częstochowa;ul. Legionow;52;e2be12f2f45de5cf33091f6745deec30;0;0
246401;Częstochowa;Częstochowa;ul. Orla;4/8;44695833b0a434da71b3901cd8b43fc7;0;0
246401;Częstochowa;Częstochowa;ul. Rozdolna;5;6485cccc2fe16f9e341298060c00dbd0;0;0
246401;Częstochowa;Częstochowa;ul. Szczytowa;28/30;e928e4dac05f6e5ca88e503147ddb33f;0;0
246401;Częstochowa;Częstochowa;Aleja Niepodleglosci;16/18;f2d419f936fc300b697adca118591b28;0;0
246401;Częstochowa;Częstochowa;Aleja Wojska Polskiego;130;b7f5ed2c35afa2fac29f18f46a6b2bed;0;0
246401;Częstochowa;Częstochowa;ul. Przerwy-Tetmajera;40;d7bda2a70f390d82e4cb97c36bc98de4;0;0
246401;Częstochowa;Częstochowa;ul. Zamenhofa;23;2bbc13d8139b75ec784a31e9e074b5f2;0;0
246401;Częstochowa;Częstochowa;ul. Prusa;20;a82f0a6972cc6a8afb01cd222b6c5768;0;0
246401;Częstochowa;Częstochowa;ul. Lukasinskiego;40;89b3bd8a107d8c68e5a9726d3c2d1fbc;0;0
246401;Częstochowa;Częstochowa;ul. Lukasinskiego;70/74;1737b3bc0fcd0855c1e985db47e7b018;0;0
246401;Częstochowa;Częstochowa;ul. Dabrowskiej;5/9;3300ea650cfe88297637ea1f77324ac7;0;0
246401;Częstochowa;Częstochowa;ul. Sosnowa;22/28;6365d73b05343e59a07208ff26e49a39;0;0
246401;Częstochowa;Częstochowa;Aleja Niepodleglosci;30;29aecb9ad3ef09462a1dee9f367d0f02;0;0
246401;Częstochowa;Częstochowa;ul. Kasztanowa;7/9;b319734e94c327f0fe7988b9a3c6f3f2;0;0
246401;Częstochowa;Częstochowa;ul. Orkana;95/109;92f8b6c11d04d94a06f5f065f5bfca90;0;0
246401;Częstochowa;Częstochowa;ul. Wierzbowa;20;9c5cb622f0b503aceb72157953c9e970;0;0
246401;Częstochowa;Częstochowa;ul. Jesienna;42;cfd9196094dfef38e391315a6cf9843e;0;0
246401;Częstochowa;Częstochowa;ul. Rakowska;42;5020f0d11938ab7519710ce2205c85e5;0;0
246401;Częstochowa;Częstochowa;ul. Szkolna;1;71a44293a37208be21fa66196be06449;0;0
246401;Częstochowa;Częstochowa;ul. Bor;201;6c9b9d7b4b5cbef00835abe8a9be901d;0;0
246401;Częstochowa;Częstochowa;ul. Wirazowa;8;bcf1d200a4dfb3b34295b8dc105ac8a4;0;0
246401;Częstochowa;Częstochowa;ul. Zdrowa;58/62;fc4e67862de80bcca8ee2ab2edbfb07c;0;0
246401;Częstochowa;Częstochowa;ul. Powstancow Warszawy;144a;620171cbadd1ef365ef3ce80f71ead2c;0;0
246401;Częstochowa;Częstochowa;ul. Lakowa;101;e7ad343c263f076ae13281096dee0455;0;0
246401;Częstochowa;Częstochowa;ul. Sabinowska;81/83;4addd14c8e857649cae2602847864cb7;0;0
246401;Częstochowa;Częstochowa;ul. Sabinowska;7/9;aea30086ea69088bbc2d7e876b1eb0f0;0;0
246401;Częstochowa;Częstochowa;ul. Ulanska;5/7;8193f5450e21ae145b3f7bda44d0c2fd;0;0
246401;Częstochowa;Częstochowa;ul. Sabinowska;62/64;739f4b2ea8337d57ab7d3d74c20d769f;0;0
246401;Częstochowa;Częstochowa;ul. Przestrzenna;68/70;7457b7e068e73d8300be6f7276c7683f;0;0
246401;Częstochowa;Częstochowa;ul. Festynowa;24;0b9cd2bc8afafddda496b71d90c739d0;0;0
246401;Częstochowa;Częstochowa;ul. Szamotowa;8;53d4a9914bf1bbb172ece221054f7fbd;0;0
246401;Częstochowa;Częstochowa;ul. Wielkoborska;54;91b10cc3769be9d94de295789e579117;0;0
246401;Częstochowa;Częstochowa;ul. Wreczycka;111/115;d78a85044f6a7043b9574d49e140b092;0;0
246401;Częstochowa;Częstochowa;ul. Sw. Rocha;221;61d73d5abc7599f07f30bd0321b0aaef;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Czapinskiego;8;899d695e9e2211ed9d9280d9070e95e6;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Mireckiego;1;212b8b8a8f54eeddc94cf20bad6cdd3a;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Jaworowa;6;354b8ad23ad22c569f14705324871b58;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Jaworowa;2;78c37a7da534b5f25af821e44fcc97a4;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Ludowa;19A;a86195b3530776bd247d55a39170e47f;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Chopina;34;47b413c9f358b98539c34fe232f9a16c;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. 3 Maja;30;016483aa9fa1c9775e51a09b26d91ff5;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Gornicza;17;18fef426fa786a4781f4699873062cb0;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Gornikow Redenu;4;b93bb92a09c5304dc4aea5ccf6b833ea;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Krolowej Jadwigi;11;fcdad9f2aa3715b11172de9b32eb1ed8;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Karola Adamieckiego;12;5c3b493abe282cea9de6dc0a3978744d;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Wojska Polskiego;45;0c519da277c9446e6875498f374fa4c3;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Kopernika;40;cbe447bc63dacc65dc66c1039b68bed9;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Krasinskiego;34;9160e9b2dcbcc7bf95209d4e50528e00;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Robotnicza;33;be656a696f676ad028ec3e661267ff49;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Leknice;35;f2bd27597a53a6f755f25636c06be7d2;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Konopnickiej;56;5acd406389b275df05fd42b541990510;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Jasna;29;cff5cd824cd9a2a644186ffd4536751a;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Aleja Jozefa Pilsudskiego;5;36de30ad3a76c1d87d1a9d0bc9214142;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Wyspianskiego;1;0f39bf396fcee1de87491be473eb72ce;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Krasinskiego;35;9e8b6084ce2ec4149a1cf86443901cde;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Aleja Jozefa Pilsudskiego;24;212e6703a0a8637e3dfdec84973b94f6;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Gustawa Morcinka;4;1742c227236b10e23bd91c6a4d90ce2f;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Tysiaclecia;25a;90f40c7f1ad92b11feee5f7751e00415;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Kasprzaka;46;6091407d800f6e37ff9fbdc18b2d95fd;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Tysiaclecia;25;1db9aed72b2dbd9f26c8e047e1d2cbc0;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Ignacego Krasickiego;1;90c70a4be9c1dbde93e583032eb78554;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Prusa;3;f14169660522b1c09d17039ba424c2c7;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Aleja Jozefa Pilsudskiego;73;f63bd1e589f40f597c819bb7faf7fdde;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;Aleja Jozefa Pilsudskiego;73;f9bfde6b9dedb506c0aefdd3e2f6e439;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Swobodna;59;27a78defecf09e46f26ccea1b62c5e62;0;0
246501;Dąbrowa Górnicza;Dąbrowa Górnicza;ul. Kosmonautow;8;8eebfef5b3a0f7a57a7648c4889582bb;0;0
246501;Dąbrowa Górnicza;Ujejsce;ul. Mieszka I;20;7a36115e80ede7e225d61ee379899911;0;0
246501;Dąbrowa Górnicza;Trzebiesławice;ul. Uczniowska;24;7f5e4431be82f4d466cf1018226b484c;0;0
246501;Dąbrowa Górnicza;Ząbkowice;ul. Gospodarcza;1;aede66f8b95f35c3f541358878e72aec;0;0
246501;Dąbrowa Górnicza;Ząbkowice;ul. Chemiczna;2;3000eadf080aa075a2244581d837302c;0;0
246501;Dąbrowa Górnicza;Ząbkowice;ul. Aleja Zwyciestwa;44;90079cbcdb0961eb459c412890cb8f40;0;0
246501;Dąbrowa Górnicza;Ząbkowice;ul. Aleja Zwyciestwa;77;f1704e8330a7255f2ca6e76a79d9de7f;0;0
246501;Dąbrowa Górnicza;Tucznawa;ul. Idzikowskiego;139;60041b5134f130ebb9981560322c0b4d;0;0
246501;Dąbrowa Górnicza;Łęka;ul. Przelotowa;185a;a737c7c83aa285d1fd54224b16010618;0;0
246501;Dąbrowa Górnicza;Okradzionów;ul. Gorna;1;960f16ed8b4f800a548088387517f366;0;0
246501;Dąbrowa Górnicza;Błędów;ul. Zolnierska;188;16b4cf682cf677d91e165f4b8f1948ad;0;0
246501;Dąbrowa Górnicza;Strzemieszyce;ul. Sportowa;16;e47f3d692cb7684f6ced67e7060636d7;0;0
246501;Dąbrowa Górnicza;Strzemieszyce;ul. Ofiar Katynia;76;c947785131c4eb75f054ff06b37dbad7;0;0
246501;Dąbrowa Górnicza;Strzemieszyce;ul. Obroncow Pokoju;7;4dec353d8c9432b97075ffb47f4ec906;0;0
246501;Dąbrowa Górnicza;Strzemieszyce;ul. Strzemieszycka;390;b586d7a9cb72a4e9678a3fec2c71e41a;0;0
246501;Dąbrowa Górnicza;Strzemieszyce;ul. Glowna;61;e7b7f65ac2fa63ffe0bfb9c769bccab1;0;0
246501;Dąbrowa Górnicza;Łosień;ul. Golonoska;23;ec9d2f6d9dce7f9f283195500a90bbe8;0;0
246601;Gliwice;Gliwice;ul. Nad Lakami;1;4ccc60d5dcece13301b9de62e1105621;0;0
246601;Gliwice;Gliwice;ul. Staromiejska;24;ff503f4668fb447eb39f041f41facfc1;0;0
246601;Gliwice;Gliwice;ul. Wrzosowa;14;e8244e53ff94b2b807188eb84beacdd7;0;0
246601;Gliwice;Gliwice;ul. Partyzantow;25;7d424fe59c7019ffcdba63ce04289e4e;0;0
246601;Gliwice;Gliwice;ul. Literatow;41;1285b6809416456035fb588fcaae39b0;0;0
246601;Gliwice;Gliwice;ul. Syriusza;30;9ea1c47358d0d5f21d00f3417c5e98f6;0;0
246601;Gliwice;Gliwice;ul. Mikolaja Kopernika;63;183a84d3ae8dfce314a3ae9c34bc91f5;0;0
246601;Gliwice;Gliwice;ul. Jasnogorska;15 - 17;a02c68e15649c2ee1252ea977d4a55f5;0;0
246601;Gliwice;Gliwice;ul. Kozielska;1;ee726c7d94e51828e275a86751d8842b;0;0
246601;Gliwice;Gliwice;ul. Kozielska;1A;64df8f94eaac7669895c1ab6ea667ea3;0;0
246601;Gliwice;Gliwice;ul. Kozielska;39;40ae7d31c1b0db2794ce5602b6520aea;0;0
246601;Gliwice;Gliwice;ul. Ignacego Paderewskiego;70;c98d54f616d598586bb617f28df6a80b;0;0
246601;Gliwice;Gliwice;ul. Obroncow Pokoju;4;abf277074a19ff9741a1f18e5b20546f;0;0
246601;Gliwice;Gliwice;ul. Jozefa Elsnera;25;407f8980e8a5d736673ac0884a58ba0b;0;0
246601;Gliwice;Gliwice;ul. Orlat Slaskich;25;e8dcd0c0e08611575d41221b5341e2f0;0;0
246601;Gliwice;Gliwice;ul. Artura Grottgera;23A;e7c571cd8b5c63a598b926d47d0cfa43;0;0
246601;Gliwice;Gliwice;ul. Jana Sliwki;8;e10425843ce30609f87ead779a2c2a06;0;0
246601;Gliwice;Gliwice;ul. Bernardynska;2;552b6308ac71667bd8a1306667b3420b;0;0
246601;Gliwice;Gliwice;ul. Warszawska;35;b98364dcab51001558390b9609d04a97;0;0
246601;Gliwice;Gliwice;ul. Aleksandra Gierymskiego;7;d11c0e4f42bb713df6f1d21266277aad;0;0
246601;Gliwice;Gliwice;ul. Tarnogorska;59;9002c0ce70ac90f92ba6a90c93f39302;0;0
246601;Gliwice;Gliwice;ul. Stefana Okrzei;20;30b15fc4c949eee70229bc6f069706c0;0;0
246601;Gliwice;Gliwice;ul. Brzozowa;50;48db353aa36a267828385bcd3c1d0bdb;0;0
246601;Gliwice;Gliwice;ul. Chorzowska;5;43f1be7eab6b781c6f3561dee9d5372e;0;0
246601;Gliwice;Gliwice;ul. Walerego Wroblewskiego;9;cfca15c5180126b29e9c24997f223cf5;0;0
246601;Gliwice;Gliwice;ul. Lipowa;29;77ea92abc53777992ade8ddfbc79f0be;0;0
246601;Gliwice;Gliwice;ul. Norberta Barlickiego;16;90735e4ad4f9eb8fb79d50fcc8e6b47a;0;0
246601;Gliwice;Gliwice;ul. Studzienna;6;66b7fba0b8bf932f1bb37369fbee40f3;0;0
246601;Gliwice;Gliwice;ul. Ks. Marcina Strzody;4;9ed3c4c539846fac3a04f3dae086620d;0;0
246601;Gliwice;Gliwice;ul. Gornych Walow;29;7612a1444ad31a03acd25d74e2ecb7c3;0;0
246601;Gliwice;Gliwice;ul. Jana III Sobieskiego;14;c273614beab60a6bcf56aa138e293a92;0;0
246601;Gliwice;Gliwice;ul. Wladyslawa Stanislawa Reymonta;18A;a6cfb357844557b1b60db6e4bf0d055c;0;0
246601;Gliwice;Gliwice;ul. Stefana Zeromskiego;26;3d13bf8da14df808af36c45957bdd340;0;0
246601;Gliwice;Gliwice;ul. Jednosci;35;8674d38f51b616dc5b77ffab2ced50fb;0;0
246601;Gliwice;Gliwice;ul. Przedwiosnie;2;db332337043ba671c800b634c13a310d;0;0
246601;Gliwice;Gliwice;ul. Wislana;12;0f1039599d1e09308fb5ee6cc6cfe01d;0;0
246601;Gliwice;Gliwice;ul. Mlodopolska;4;e640bbd3021cce947e85bbcd624bdc46;0;0
246601;Gliwice;Gliwice;ul. Pocztowa;31;db23349ef55ec3baff9a171b3f433d5d;0;0
246601;Gliwice;Gliwice;ul. Sportowa;17;0d7778362c4117294b9aadd8086242ab;0;0
246601;Gliwice;Gliwice;ul. Robotnicza;6;0ee7565b8eeea063fc72c761e4009c94;0;0
246601;Gliwice;Gliwice;ul. Hutnicza;9 - 9A;9a1a2f89e1c54f44b2204621deec875f;0;0
246601;Gliwice;Gliwice;ul. Akademicka;16;dacedd3b10394116f718d8b9c0783730;0;0
246601;Gliwice;Gliwice;ul. Zimnej Wody;8;82986720eb7856b5fa48cc05ddb430b3;0;0
246601;Gliwice;Gliwice;ul. Spacerowa;6;6da4f755db826bbc6b22ef160cba39bf;0;0
246601;Gliwice;Gliwice;ul. Gozdzikowa;2;f085f9e6b950460c5877710c7bb553d8;0;0
246601;Gliwice;Gliwice;ul. Ignacego Daszynskiego;424;01671b0e86f7d6ece115f5a2544e2aee;0;0
246601;Gliwice;Gliwice;ul. Plocka;16;79585ffeebe1f980f677b7d12cf7c2d7;0;0
246601;Gliwice;Gliwice;ul. Rubinowa;16A;1f0f6d9d97d00d8fadb3f1c8eadd6967;0;0
246601;Gliwice;Gliwice;ul. Dolnej Wsi;74;758ca499371a7116ecce90f2a5d226c5;0;0
246601;Gliwice;Gliwice;ul. Juliusza Ligonia;36;76190942dd1ceb1ffbc0102b3f4c514e;0;0
246601;Gliwice;Gliwice;ul. Adama Mickiewicza;65;4885710425d24e725655dbeda06e88a4;0;0
246601;Gliwice;Gliwice;ul. Pszczynska;18;499fe471bdd26d184761cd6cc691ee03;0;0
246601;Gliwice;Gliwice;ul. Bojkowska;16;8ac74deb44bbc4e181980da58770367e;0;0
246601;Gliwice;Gliwice;ul. Zwirki i Wigury;85;e26f9c57641e4600c50434c4582e4b41;0;0
246601;Gliwice;Gliwice;ul. Jana Kilinskiego;1;cfae06548b4430089401cb725b87f8f0;0;0
246601;Gliwice;Gliwice;ul. Jana Kilinskiego;24A;62553f02f58341941d040fdf95bfe5dd;0;0
246601;Gliwice;Gliwice;ul. Adama Asnyka;36;b2c3495d34bac3a9911f312bb9dcb06e;0;0
246601;Gliwice;Gliwice;ul. Mlodych Patriotow;10;09c6b8b274f63d0a5a779fce39e96573;0;0
246601;Gliwice;Gliwice;ul. Sikornik;1;ecf8bf0baa880139b4ebdabca3a617da;0;0
246601;Gliwice;Gliwice;ul. Sikornik;34;6960c23e4dee4eca3e5fe7e32bc61021;0;0
246601;Gliwice;Gliwice;ul. Kormoranow;23;2abb040455387ec598f17ab0eb433446;0;0
246701;Jastrzębie-Zdrój;Jastrzębie-Zdrój;ul. Edukacyjna;13;41a99a06905a4e448df957098d37eb19;0;0
246701;Jastrzębie-Zdrój;Jastrzębie-Zdrój;ul. Fredry;20;a87ff31da48fcfd29e484adfbc52f871;0;0
246701;Jastrzębie-Zdrój;Jastrzębie-Zdrój;ul. Pszczynska;125;e7975aa0e478537ebbe9116356d5d82b;0;0
246701;Jastrzębie-Zdrój;Jastrzębie-Zdrój;ul. Ruchu Oporu;25;cbbeea6c35778da1330b809d0331fb97;0;0
246701;Jastrzębie-Zdrój;Jastrzębie-Zdrój;ul. Rostkow;7;f5414cddfeb766a23e3e0ec7cadc099a;0;0
246701;Jastrzębie-Zdrój;Jastrzębie-Zdrój;ul. Niepodleglosci;34;ffd2a77af8795bc4a3a3a3ff1246dd22;0;0
246701;Jastrzębie-Zdrój;Jastrzębie-Zdrój;ul. Piastow;15;68e859de842056f28db0cc9195d355ba;0;0
246701;Jastrzębie-Zdrój;Jastrzębie-Zdrój;ul. Kosciuszki;19;cf79e1330d649d969dafac1865df2042;0;0
246701;Jastrzębie-Zdrój;Jastrzębie-Zdrój;ul. 11 Listopada;45;6a4437f8efdd674a1761afacd5bb0c83;0;0
246701;Jastrzębie-Zdrój;Jastrzębie-Zdrój;ul. Wielkopolska;22;8a67613c95bbbbc62caa394b56798e8d;0;0
246701;Jastrzębie-Zdrój;Jastrzębie-Zdrój;ul. Czecha;20A;1ec0494a3451a5fd824ceb91637e1abe;0;0
246701;Jastrzębie-Zdrój;Jastrzębie-Zdrój;ul. Komuny Paryskiej;18C;44defbed7085ae3eb072e76d039f62c8;0;0
246701;Jastrzębie-Zdrój;Jastrzębie-Zdrój;ul. Cieszynska;101;3522a56103bb99f55e688db63e3ee2b9;0;0
246701;Jastrzębie-Zdrój;Jastrzębie-Zdrój;ul. Cieszynska;148;008dab08d6d29eb005afbc2795cadea3;0;0
246701;Jastrzębie-Zdrój;Jastrzębie-Zdrój;ul. Slaska;6;2cd75555b22c3e0d7b68c1f3e9df8b75;0;0
246701;Jastrzębie-Zdrój;Jastrzębie-Zdrój;ul. Kaszubska;2;607c250cc7db1efdd4647d8336d34cfd;0;0
246701;Jastrzębie-Zdrój;Jastrzębie-Zdrój;ul. Zielona;2A;f6530e2095c4146557847e0f04409d08;0;0
246701;Jastrzębie-Zdrój;Jastrzębie-Zdrój;ul. Graniczna;2;3459f2b658ffe8f3db06ef6e48880ef6;0;0
246701;Jastrzębie-Zdrój;Jastrzębie-Zdrój;ul. Szkolna;7;3a0b0ccfaee5dfdd70a643689e5a5324;0;0
246701;Jastrzębie-Zdrój;Jastrzębie-Zdrój;ul. Katowicka;35;1acef97781636dda5a15de974e255d4e;0;0
246701;Jastrzębie-Zdrój;Jastrzębie-Zdrój;ul. Poznanska;1A;968bffb005bb527b074e9be90bc9640b;0;0
246801;Jaworzno;Jaworzno;ul. Rynek Glowny;17;012787883819e7d4be44cfe3b7332570;0;0
246801;Jaworzno;Jaworzno;ul. Urzednicza;11;edd849d710806ecd6413a5fdde22d1e4;0;0
246801;Jaworzno;Jaworzno;ul. Polnocna;9a;bdc61ed0644c90bd2fde42c8617ad422;0;0
246801;Jaworzno;Jaworzno;ul. Licealna;3;9e9f2b8a125ce1fd6618b7af3f7ed23c;0;0
246801;Jaworzno;Jaworzno;ul. 3 Maja;18;b92fb28ba121f8e7260568076004d0d9;0;0
246801;Jaworzno;Jaworzno;ul. Lipowa;24;c6e134a44bcd9619c10563ef0ddcef00;0;0
246801;Jaworzno;Jaworzno;ul. Na Stoku;12;30c14dbc9e562246ee7ddb7553b96e0e;0;0
246801;Jaworzno;Jaworzno;ul. Na Stoku;10;3349d6640eadd48c5d8afff7d10fe173;0;0
246801;Jaworzno;Jaworzno;ul. Wiosny Ludow;1;f483f62b1db28e9ff3d99a3134e20dd8;0;0
246801;Jaworzno;Jaworzno;ul. Zwyciestwa;30;c06e4078f81628dbca4931f5d09ee0b7;0;0
